218																	
87.00	39.00	74.00	165.0	66.00	6.000	145.0	45.00	19.00	134.0	173.0	318.0	139.0	70.00	3.000	21.00	195.0	200.0
85.00	43.00	69.00	141.0	62.00	7.000	152.0	44.00	19.00	145.0	178.0	341.0	179.0	84.00	1.000	4.000	181.0	184.0
80.00	43.00	68.00	123.0	53.00	7.000	150.0	46.00	19.00	147.0	169.0	327.0	176.0	81.00	7.000	14.00	179.0	184.0
100.0	36.00	73.00	199.0	73.00	6.000	162.0	40.00	20.00	127.0	189.0	401.0	125.0	72.00	6.000	19.00	200.0	204.0
81.00	45.00	68.00	137.0	60.00	7.000	152.0	45.00	19.00	151.0	167.0	333.0	179.0	81.00	3.000	13.00	179.0	183.0
84.00	43.00	70.00	123.0	54.00	8.000	151.0	45.00	19.00	146.0	173.0	332.0	176.0	81.00	1.000	12.00	181.0	184.0
88.00	39.00	70.00	166.0	66.00	7.000	148.0	44.00	19.00	134.0	167.0	332.0	143.0	69.00	5.000	13.00	193.0	201.0
80.00	44.00	68.00	120.0	53.00	8.000	151.0	45.00	19.00	146.0	170.0	333.0	190.0	80.00	4.000	16.00	180.0	185.0
87.00	42.00	70.00	139.0	59.00	7.000	149.0	45.00	19.00	142.0	177.0	327.0	156.0	78.00	6.000	9.000	185.0	188.0
97.00	38.00	75.00	188.0	68.00	6.000	171.0	37.00	20.00	129.0	199.0	450.0	137.0	74.00	2.000	6.000	197.0	199.0
106.0	53.00	98.00	154.0	47.00	4.000	237.0	28.00	26.00	164.0	263.0	838.0	222.0	82.00	4.000	17.00	185.0	184.0
85.00	43.00	66.00	123.0	56.00	6.000	148.0	46.00	19.00	145.0	166.0	319.0	171.0	85.00	6.000	11.00	179.0	182.0
85.00	43.00	66.00	120.0	54.00	5.000	148.0	46.00	19.00	145.0	168.0	320.0	174.0	87.00	8.000	2.000	179.0	181.0
98.00	46.00	88.00	191.0	63.00	6.000	192.0	34.00	22.00	147.0	215.0	563.0	174.0	73.00	2.000	26.00	194.0	197.0
87.00	41.00	76.00	165.0	67.00	7.000	148.0	45.00	19.00	140.0	171.0	327.0	152.0	72.00	7.000	13.00	188.0	195.0
92.00	39.00	76.00	180.0	71.00	6.000	152.0	43.00	19.00	131.0	179.0	350.0	143.0	72.00	6.000	14.00	195.0	200.0
93.00	47.00	84.00	205.0	71.00	7.000	176.0	36.00	21.00	152.0	190.0	476.0	201.0	70.00	7.000	19.00	198.0	201.0
81.00	43.00	68.00	148.0	64.00	7.000	150.0	45.00	19.00	144.0	175.0	330.0	171.0	80.00	1.000	2.000	182.0	185.0
83.00	46.00	68.00	139.0	59.00	6.000	150.0	44.00	19.00	146.0	172.0	336.0	183.0	74.00	5.000	3.000	185.0	191.0
98.00	38.00	72.00	192.0	69.00	5.000	166.0	38.00	20.00	131.0	189.0	427.0	138.0	70.00	1.000	3.000	200.0	202.0
85.00	43.00	66.00	123.0	55.00	7.000	150.0	45.00	19.00	146.0	172.0	326.0	173.0	83.00	4.000	15.00	180.0	183.0
81.00	45.00	68.00	154.0	69.00	22.00	151.0	45.00	19.00	147.0	186.0	335.0	186.0	88.00	1.000	10.00	180.0	185.0
97.00	37.00	70.00	173.0	66.00	7.000	151.0	43.00	19.00	129.0	167.0	346.0	119.0	65.00	0.0000	16.00	201.0	208.0
100.0	47.00	70.00	185.0	70.00	7.000	162.0	40.00	20.00	153.0	179.0	406.0	172.0	68.00	9.000	6.000	200.0	205.0
111.0	58.00	105.0	183.0	51.00	6.000	265.0	26.00	29.00	174.0	285.0	1018.	255.0	85.00	4.000	8.000	181.0	183.0
1																	
2																	
3																	
4																	
5																	
6																	
7																	
8																	
9																	
10																	
11																	
12																	
13																	
14																	
15																	
16																	
17																	
18																	
19																	
20																	
21																	
22																	
23																	
24																	
25																	
26																	
27																	
28																	
29																	
30																	
31																	
32																	
33																	
34																	
35																	
36																	
37																	
38																	
39																	
40																	
41																	
42																	
43																	
44																	
45																	
46																	
47																	
48																	
49																	
50																	
51																	
52																	
53																	
54																	
55																	
56																	
57																	
58																	
59																	
60																	
61																	
62																	
63																	
64																	
65																	
66																	
67																	
68																	
69																	
70																	
71																	
72																	
73																	
74																	
75																	
76																	
77																	
78																	
79																	
80																	
81																	
82																	
83																	
84																	
85																	
86																	
87																	
88																	
89																	
90																	
91																	
92																	
93																	
94																	
95																	
96																	
97																	
98																	
99																	
100																	
101																	
102																	
103																	
104																	
105																	
106																	
107																	
108																	
109																	
110																	
111																	
112																	
113																	
114																	
115																	
116																	
117																	
118																	
119																	
120																	
121																	
122																	
123																	
124																	
125																	
126																	
127																	
128																	
129																	
130																	
131																	
132																	
133																	
134																	
135																	
136																	
137																	
138																	
139																	
140																	
141																	
142																	
143																	
144																	
145																	
146																	
147																	
148																	
149																	
150																	
151																	
152																	
153																	
154																	
155																	
156																	
157																	
158																	
159																	
160																	
161																	
162																	
163																	
164																	
165																	
166																	
167																	
168																	
169																	
170																	
171																	
172																	
173																	
174																	
175																	
176																	
177																	
178																	
179																	
180																	
181																	
182																	
183																	
184																	
185																	
186																	
187																	
188																	
189																	
190																	
191																	
192																	
193																	
194																	
195																	
196																	
197																	
198																	
199																	
200																	
201																	
202																	
203																	
204																	
205																	
206																	
207																	
208																	
209																	
210																	
211																	
212																	
213																	
214																	
215																	
216																	
217																	
218																	
219																	
220																	
221																	
222																	
223																	
224																	
225																	
226																	
227																	
228																	
229																	
230																	
231																	
232																	
233																	
234																	
235																	
236																	
237																	
238																	
239																	
240																	
241																	
242																	
243																	
244																	
245																	
246																	
247																	
248																	
249																	
250																	
251																	
252																	
A1																	
A2																	
A3																	
A4																	
A5																	
A6																	
A7																	
A8																	
A9																	
A10																	
A11																	
A12																	
A13																	
A14																	
A15																	
A16																	
A17																	
A18																	
